OBJECTID,observation_id,taxon_id,taxon_category_name,observer_id,observed_on,observed_on_month,observed_on_year,modified_on,quality_grade,latitude,longitude,uncertainty_m,taxon_genus_name,taxon_species_name,taxon_infraspecific_name,scientific_name,common_name,reference_url,SHAPE,long,lat,center_x,center_y,taxon_class_name_x,taxon_class_name_y
19412844,216917681,4626,Aves,datadan,2024-05-19T06:51:00-07:00,5,2024,2025-12-31T12:07:15+00:00,research,37.9961336,-122.974989372,61,Gavia,immer,,Gavia immer,Common Loon,https://www.inaturalist.org/observations/216917681,"{'x': -122.97498937199998, 'y': 37.996133600000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97498937199998,37.996133600000064,-122.90530061399994,38.027592301000055,Aves,Aves
22723350,259814838,62806,Mollusca,bigjag,2025-01-21T06:26:00-08:00,1,2025,2025-02-06T17:18:57+00:00,research,37.9942125791,-122.9740966625,2,Mytilus,californianus,,Mytilus californianus,California Mussel,https://www.inaturalist.org/observations/259814838,"{'x': -122.97409666299995, 'y': 37.99421257900008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97409666299995,37.99421257900008,-122.90530061399994,38.027592301000055,Bivalvia,Bivalvia
16306064,88846711,67826,Plantae,morganstickrod,2021-07-26T14:34:00-07:00,7,2021,2022-03-26T21:59:11+00:00,research,38.0779540864,-122.9559276415,8,Ranunculus,flammula,,Ranunculus flammula,Lesser Spearwort,https://www.inaturalist.org/observations/88846711,"{'x': -122.95592764199995, 'y': 38.077954086000034, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95592764199995,38.077954086000034,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
18430011,5916899,71146,Plantae,lenaz,2017-04-22T15:34:48-07:00,4,2017,2026-04-06T11:59:46+00:00,research,37.9935200326,-122.9745533412,5,Trifolium,wormskioldii,,Trifolium wormskioldii,coast clover,https://www.inaturalist.org/observations/5916899,"{'x': -122.97455334099999, 'y': 37.99352003300004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97455334099999,37.99352003300004,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
22009853,132360647,42221,Mammalia,abre_ojos,2022-08-25T17:13:24-07:00,8,2022,2022-12-16T00:27:40+00:00,research,37.9947113694,-122.975679268,314,Odocoileus,hemionus,columbianus,Odocoileus hemionus columbianus,Black-tailed Deer,https://www.inaturalist.org/observations/132360647,"{'x': -122.97567926799996, 'y': 37.99471136900007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97567926799996,37.99471136900007,-122.90530061399994,38.027592301000055,Mammalia,Mammalia
17621393,89596262,48225,Plantae,chrysanthesechrest,2021-07-30T12:52:09-07:00,7,2021,2022-09-09T12:13:14+00:00,research,37.9935083333,-122.9752283333,4,Eschscholzia,californica,,Eschscholzia californica,Californian poppy,https://www.inaturalist.org/observations/89596262,"{'x': -122.97522833299996, 'y': 37.99350833300008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97522833299996,37.99350833300008,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
21209293,6490372,60476,Plantae,lizzie_r,2017-05-29T12:11:02-07:00,5,2017,2017-10-02T23:27:39+00:00,research,37.9942932129,-122.9756774902,,Armeria,maritima,,Armeria maritima,Sea Thrift,https://www.inaturalist.org/observations/6490372,"{'x': -122.97567748999995, 'y': 37.99429321300005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97567748999995,37.99429321300005,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
20517670,132724905,53359,Plantae,graysquirrel,2022-08-23T14:32:00-07:00,8,2022,2025-12-29T19:28:14+00:00,research,38.0787733333,-122.9565133333,,Baccharis,pilularis,,Baccharis pilularis,coyote brush,https://www.inaturalist.org/observations/132724905,"{'x': -122.95651333299998, 'y': 38.07877333300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95651333299998,38.07877333300007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
20804417,132724906,1578502,Aves,graysquirrel,2022-08-23T14:37:00-07:00,8,2022,2024-10-26T08:42:43+00:00,research,38.0790666667,-122.9564366667,,Tyto,furcata,,Tyto furcata,American Barn Owl,https://www.inaturalist.org/observations/132724906,"{'x': -122.95643666699999, 'y': 38.07906666700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95643666699999,38.07906666700006,-122.90530061399994,38.027592301000055,Aves,Aves
18435632,173367429,61032,Plantae,graysquirrel,2023-07-16T10:43:00-07:00,7,2023,2023-07-19T09:24:40+00:00,research,38.0784583333,-122.9574683333,,Hypericum,anagalloides,,Hypericum anagalloides,Bog St. John's-wort,https://www.inaturalist.org/observations/173367429,"{'x': -122.95746833299995, 'y': 38.07845833300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95746833299995,38.07845833300007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
20647728,132724880,204353,Plantae,graysquirrel,2022-08-23T14:16:00-07:00,8,2022,2024-02-26T08:18:52+00:00,research,38.078345,-122.957925,,Lysimachia,minima,,Lysimachia minima,Chaffweed,https://www.inaturalist.org/observations/132724880,"{'x': -122.95792499999999, 'y': 38.07834500000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95792499999999,38.07834500000007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
22727553,133277576,791928,Plantae,ajdennhardt,2022-09-01T15:15:30-07:00,9,2022,2023-08-27T18:20:20+00:00,research,37.9941883333,-122.976555,21,Lysimachia,arvensis,,Lysimachia arvensis,scarlet pimpernel,https://www.inaturalist.org/observations/133277576,"{'x': -122.97655499999996, 'y': 37.99418833300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97655499999996,37.99418833300007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
22516443,175297817,52764,Plantae,jennwadd2627,2023-07-27T11:48:32-07:00,7,2023,2023-07-28T01:04:46+00:00,research,37.994095,-122.9765633333,48,Prunella,vulgaris,,Prunella vulgaris,common selfheal,https://www.inaturalist.org/observations/175297817,"{'x': -122.97656333299994, 'y': 37.99409500000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97656333299994,37.99409500000007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
19381719,217222200,9176,Aves,geodani,2024-05-20T16:28:49-07:00,5,2024,2024-05-21T04:32:05+00:00,research,37.9948851355,-122.9770012382,30,Zonotrichia,leucophrys,,Zonotrichia leucophrys,White-crowned Sparrow,https://www.inaturalist.org/observations/217222200,"{'x': -122.97700123799996, 'y': 37.99488513500006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97700123799996,37.99488513500006,-122.90530061399994,38.027592301000055,Aves,Aves
18125575,216620468,145233,Aves,ethanmatsu,2024-05-17T08:43:22-07:00,5,2024,2024-05-21T05:27:51+00:00,research,37.9950668927,-122.9771029887,28,Setophaga,americana,,Setophaga americana,Northern Parula,https://www.inaturalist.org/observations/216620468,"{'x': -122.97710298899995, 'y': 37.99506689300006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97710298899995,37.99506689300006,-122.90530061399994,38.027592301000055,Aves,Aves
20803413,259102612,41728,Mammalia,camerashychris,2025-01-18T14:09:34-08:00,1,2025,2025-01-21T15:35:35+00:00,research,37.9960275105,-122.9776685308,20,Mirounga,angustirostris,,Mirounga angustirostris,Northern Elephant Seal,https://www.inaturalist.org/observations/259102612,"{'x': -122.97766853099995, 'y': 37.99602751000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97766853099995,37.99602751000003,-122.90530061399994,38.027592301000055,Mammalia,Mammalia
21620785,6868351,126640,Insecta,catchang,2017-06-30T11:24:14-07:00,6,2017,2024-05-28T23:58:44+00:00,research,38.0798445,-122.9565533333,,Caenurgina,erechtea,,Caenurgina erechtea,Forage Looper Moth,https://www.inaturalist.org/observations/6868351,"{'x': -122.95655333299999, 'y': 38.079844500000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95655333299999,38.079844500000036,-122.90530061399994,38.027592301000055,Insecta,Insecta
17621266,5916875,53328,Plantae,lenaz,2017-04-22T15:25:01-07:00,4,2017,2017-04-23T23:18:57+00:00,research,37.9941871902,-122.976928102,5,Viola,adunca,,Viola adunca,hookedspur violet,https://www.inaturalist.org/observations/5916875,"{'x': -122.97692810199999, 'y': 37.99418719000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97692810199999,37.99418719000005,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
18278027,173545731,77688,Plantae,paulgbarnett,2023-07-16T11:13:00-07:00,7,2023,2023-10-06T18:20:50+00:00,research,38.0794393781,-122.9574070718,122,Leptosiphon,grandiflorus,,Leptosiphon grandiflorus,large-flowered leptosiphon,https://www.inaturalist.org/observations/173545731,"{'x': -122.95740707199997, 'y': 38.079439378000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95740707199997,38.079439378000075,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
18053245,217222310,13858,Aves,geodani,2024-05-20T16:34:17-07:00,5,2024,2024-05-21T04:39:31+00:00,research,37.9953891739,-122.9776672489,23,Passer,domesticus,,Passer domesticus,House Sparrow,https://www.inaturalist.org/observations/217222310,"{'x': -122.97766724899998, 'y': 37.995389174000024, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97766724899998,37.995389174000024,-122.90530061399994,38.027592301000055,Aves,Aves
16753758,173124896,124420,Insecta,robberfly,2023-07-15T12:44:47-07:00,7,2023,2024-06-05T09:06:41+00:00,research,38.0800083333,-122.9567033333,15,Bombus,californicus,,Bombus californicus,California Bumble Bee,https://www.inaturalist.org/observations/173124896,"{'x': -122.95670333299995, 'y': 38.08000833300008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95670333299995,38.08000833300008,-122.90530061399994,38.027592301000055,Insecta,Insecta
20970814,90111545,1555489,Plantae,sandrajimenez2,2021-06-06T15:36:28-07:00,6,2021,2024-07-25T17:39:51+00:00,research,38.0916166667,-122.9301083333,10,Mutarda,nigra,,Mutarda nigra,Black Mustard,https://www.inaturalist.org/observations/90111545,"{'x': -122.93010833299996, 'y': 38.09161666700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.93010833299996,38.09161666700004,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
20382963,217783299,53212,Plantae,samstrich,2024-05-22T14:18:57-07:00,5,2024,2025-04-05T01:18:38+00:00,research,37.994295,-122.977295,4,Silene,gallica,,Silene gallica,Common catchfly,https://www.inaturalist.org/observations/217783299,"{'x': -122.97729499999997, 'y': 37.99429500000008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97729499999997,37.99429500000008,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
16752522,173124756,60950,Plantae,robberfly,2023-07-15T11:11:51-07:00,7,2023,2023-07-31T06:20:59+00:00,research,38.0780971667,-122.9595633333,7,Eryngium,armatum,,Eryngium armatum,coastal button-celery,https://www.inaturalist.org/observations/173124756,"{'x': -122.95956333299995, 'y': 38.07809716700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95956333299995,38.07809716700007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
19368179,173545738,60951,Plantae,paulgbarnett,2023-07-16T11:23:00-07:00,7,2023,2023-08-29T13:23:38+00:00,research,38.0805373077,-122.956638262,15,Hydrocotyle,ranunculoides,,Hydrocotyle ranunculoides,water pennywort,https://www.inaturalist.org/observations/173545738,"{'x': -122.95663826199996, 'y': 38.08053730800003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95663826199996,38.08053730800003,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
18973233,173777682,58812,Plantae,paulgbarnett,2023-07-06T10:28:00-07:00,7,2023,2023-07-21T03:50:54+00:00,research,38.0805841973,-122.9567403964,15,Cotula,coronopifolia,,Cotula coronopifolia,Brass Buttons,https://www.inaturalist.org/observations/173777682,"{'x': -122.95674039599999, 'y': 38.080584197000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95674039599999,38.080584197000064,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
19935408,173478748,1112917,Insecta,kdff,2023-07-13T00:00:00+00:00,7,2023,2023-08-29T14:23:03+00:00,research,38.079889,-122.957794,220,Neolasioptera,lupini,,Neolasioptera lupini,Lupine Stem Gall Midge,https://www.inaturalist.org/observations/173478748,"{'x': -122.95779399999998, 'y': 38.07988900000004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95779399999998,38.07988900000004,-122.90530061399994,38.027592301000055,Insecta,Insecta
19708990,173541969,771876,Plantae,paulgbarnett,2023-07-16T10:50:00-07:00,7,2023,2023-07-19T05:58:04+00:00,research,38.0791100749,-122.9591656508,131,Erythranthe,grandis,,Erythranthe grandis,magnificent seep monkeyflower,https://www.inaturalist.org/observations/173541969,"{'x': -122.95916565099998, 'y': 38.079110075000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95916565099998,38.079110075000074,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
17939940,173541975,67826,Plantae,paulgbarnett,2023-07-16T10:53:00-07:00,7,2023,2024-05-24T05:58:50+00:00,research,38.0791100749,-122.9591656508,131,Ranunculus,flammula,,Ranunculus flammula,Lesser Spearwort,https://www.inaturalist.org/observations/173541975,"{'x': -122.95916565099998, 'y': 38.079110075000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95916565099998,38.079110075000074,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
17205330,216454314,4328,Aves,hayleylester,2024-05-16T12:31:00-07:00,5,2024,2024-06-16T23:43:50+00:00,research,37.9992794931,-122.9803481904,198,Pelecanus,occidentalis,,Pelecanus occidentalis,Brown Pelican,https://www.inaturalist.org/observations/216454314,"{'x': -122.98034818999997, 'y': 37.999279493000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.98034818999997,37.999279493000074,-122.90530061399994,38.027592301000055,Aves,Aves
21144783,6502417,61074,Plantae,dgreenberger,2017-06-03T13:19:21-07:00,6,2017,2018-06-20T13:44:38+00:00,research,38.0015135934,-122.9813107779,28300,Chorizanthe,cuspidata,villosa,Chorizanthe cuspidata villosa,woolly-headed spineflower,https://www.inaturalist.org/observations/6502417,"{'x': -122.98131077799997, 'y': 38.00151359300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.98131077799997,38.00151359300003,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
20417725,217556192,9981,Aves,graysquirrel,2024-05-10T17:44:00-07:00,5,2024,2024-05-22T19:52:30+00:00,research,38.0803283333,-122.9579283333,,Passerculus,sandwichensis,,Passerculus sandwichensis,Savannah Sparrow,https://www.inaturalist.org/observations/217556192,"{'x': -122.95792833299998, 'y': 38.08032833300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95792833299998,38.08032833300007,-122.90530061399994,38.027592301000055,Aves,Aves
18931794,217222374,145310,Aves,geodani,2024-05-20T16:51:17-07:00,5,2024,2024-05-21T04:43:04+00:00,research,37.9962991832,-122.9793150383,45,Spinus,tristis,,Spinus tristis,American Goldfinch,https://www.inaturalist.org/observations/217222374,"{'x': -122.97931503799998, 'y': 37.996299183000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97931503799998,37.996299183000076,-122.90530061399994,38.027592301000055,Aves,Aves
16387352,216231921,49918,Plantae,sodesara,2024-05-13T14:47:21-07:00,5,2024,2025-06-04T20:21:22+00:00,research,38.0196945,-122.84835,4,Sisyrinchium,bellum,,Sisyrinchium bellum,western blue-eyed grass,https://www.inaturalist.org/observations/216231921,"{'x': -122.84834999999998, 'y': 38.01969450000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.84834999999998,38.01969450000007,-122.90530061399994,38.027592301000055,Liliopsida,Liliopsida
17618760,173541963,61010,Plantae,paulgbarnett,2023-07-16T10:39:00-07:00,7,2023,2024-07-22T07:45:45+00:00,research,38.0793470082,-122.9598274427,170,Lupinus,arboreus,,Lupinus arboreus,yellow bush lupine,https://www.inaturalist.org/observations/173541963,"{'x': -122.959827443, 'y': 38.07934700800007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.959827443,38.07934700800007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
18206002,173541961,53195,Plantae,paulgbarnett,2023-07-16T10:30:00-07:00,7,2023,2024-07-22T07:44:27+00:00,research,38.0793470082,-122.9598274427,170,Rumex,acetosella,,Rumex acetosella,Sheep's sorrel,https://www.inaturalist.org/observations/173541961,"{'x': -122.959827443, 'y': 38.07934700800007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.959827443,38.07934700800007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
21097487,6659305,61017,Plantae,dgreenberger,2017-06-11T14:51:21-07:00,6,2017,2019-08-15T16:28:58+00:00,research,38.01030834,-122.9844037169,28300,Lupinus,tidestromii,,Lupinus tidestromii,Tidestrøm's lupine,https://www.inaturalist.org/observations/6659305,"{'x': -122.98440371699996, 'y': 38.01030834000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.98440371699996,38.01030834000005,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
21092714,217782759,52173,Plantae,samstrich,2024-05-22T14:04:20-07:00,5,2024,2024-05-24T05:48:46+00:00,research,37.9946833333,-122.9790633333,4,Ranunculus,californicus,,Ranunculus californicus,California buttercup,https://www.inaturalist.org/observations/217782759,"{'x': -122.97906333299994, 'y': 37.99468333300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97906333299994,37.99468333300007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
19109244,217112957,64289,Plantae,juliawong,2024-05-19T14:52:09-07:00,5,2024,2024-07-01T16:53:46+00:00,research,37.9967624079,-122.9805663082,42,Angelica,hendersonii,,Angelica hendersonii,Henderson's angelica,https://www.inaturalist.org/observations/217112957,"{'x': -122.980566308, 'y': 37.99676240800005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.980566308,37.99676240800005,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
19565498,131356455,4328,Aves,charlescrussell,2022-08-15T15:11:00-07:00,8,2022,2026-01-10T01:15:34+00:00,research,37.9975020428,-122.9810026717,61,Pelecanus,occidentalis,,Pelecanus occidentalis,Brown Pelican,https://www.inaturalist.org/observations/131356455,"{'x': -122.98100267199999, 'y': 37.997502043000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.98100267199999,37.997502043000054,-122.90530061399994,38.027592301000055,Aves,Aves
